Date,Stock,Price,p/e,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
10/18/2024,INTC,336.73,-1.62,115.88,461.7,355.33,0.0561,1.07,49.91,0.0238
10/18/2024,AVGO,254.45,6.55,115.64,139.52,264.17,0.0525,1.05,4.12,0.0151
10/18/2024,QCOM,346.02,-3.64,96.88,134.48,343.95,0.0334,0.86,5.58,0.0166
10/25/2024,AAPL,426.01,-2.83,139.96,316.35,437.12,0.0428,0.9,6.93,0.0348
10/25/2024,MSFT,307.01,-1.81,105.02,414.72,303.24,0.0673,1.09,-15.88,0.0317
10/25/2024,GOOGL,270.01,3.86,94.45,148.83,256.35,0.0656,1.15,7.58,0.0303
10/25/2024,NVDA,315.73,5.75,83.23,412.56,310.91,0.0237,0.96,14.07,0.0161
10/25/2024,META,275.07,5.44,121.28,338.85,264.02,0.0437,0.83,17.63,0.0398
10/25/2024,JPM,387.04,0.87,108.05,120.67,385.98,0.0393,1.15,23.81,0.0312
10/25/2024,BAC,367.75,-0.7,113.71,323.51,365.92,0.0129,1.04,36.18,0.0184
10/25/2024,WFC,360.78,-0.15,97.64,124.45,358.45,0.0864,0.96,36.5,0.0282
10/25/2024,C,453.43,-4.59,141.37,399.05,443.45,0.0229,0.95,-31.71,0.0197
10/25/2024,GS,204.05,3.51,141.64,289.99,210.72,0.0553,1.16,-16.15,0.0389
10/25/2024,PG,390.78,-5.67,88.05,357.15,405.44,0.0596,0.84,12.56,0.0153
10/25/2024,KO,104.82,0.96,103.53,333.99,110.12,0.0667,0.97,10.71,0.0246
10/25/2024,PEP,371.96,8.53,139.95,386.97,374.39,0.0265,0.87,-8.34,0.0225
10/25/2024,MO,97.37,-3.82,145.82,224.54,110.58,0.0425,1.13,-18.6,0.02
10/25/2024,MNST,443.75,-2.7,114.13,324.19,440.02,0.0387,1.16,25.1,0.0212
10/25/2024,JNJ,346.64,-10.01,124.71,281.81,344.49,0.0237,1.13,20.85,0.014
10/25/2024,PFE,103.77,3.08,92.69,409.51,96.86,0.0697,1.15,17.27,0.0159
10/25/2024,MRNA,186.71,-0.2,141.04,276.98,187.48,0.0483,1.15,-23.36,0.0181
10/25/2024,LLY,419.34,-1.4,126.06,119.48,413.63,0.0557,1.13,-3.73,0.0359
10/25/2024,UNH,267.87,-1.91,117.91,289.81,281.41,0.0676,0.81,36.32,0.0265
10/25/2024,XOM,187.59,-3.23,122.12,308.05,177.88,0.0453,1.06,47.24,0.023
10/25/2024,CVX,374.48,-3.48,90.78,440.1,375.05,0.0585,1.15,26.65,0.0153
10/25/2024,COP,395.78,7.27,123,458.69,400.65,0.0931,1.09,9.19,0.0312
10/25/2024,PSX,177.59,8.17,112.17,489.18,166.91,0.0433,1.14,21.41,0.0355
10/25/2024,SLB,418.75,-9.15,125.95,252.74,427.38,0.0261,1.13,22.29,0.0215
10/25/2024,TSLA,357.6,-5.18,137.06,196.64,344.06,0.0663,1.16,-58.22,0.0219
10/25/2024,F,246.89,-5.49,91.06,218.09,271.55,0.0806,1.14,21.91,0.0273
10/25/2024,GM,160.08,-1.64,107.27,435.25,164.46,0.0493,1.17,20.68,0.0207
10/25/2024,RIVN,184.59,0.06,88.94,204.24,206.28,0.0259,0.93,-0.53,0.0359
10/25/2024,LCID,177.59,3.69,118.51,402.28,177.77,0.0229,0.9,7.74,0.0203
10/25/2024,AMZN,204.35,1.57,133.19,405.82,204.8,0.0949,1.19,15.63,0.0248
10/25/2024,WMT,229.7,-3.26,137.73,239.93,223.94,0.0365,0.81,-8.4,0.0218
10/25/2024,COST,415.24,12.73,106.73,314.58,430.09,0.0405,0.97,30.68,0.0175
10/25/2024,TGT,435.95,6.49,109.57,410.02,446.38,0.0886,1.19,-2.65,0.0226
10/25/2024,HD,153,3.02,110.89,487.42,144.95,0.0346,0.91,-8.83,0.0286
10/25/2024,BA,120.48,-2.88,90.55,310.86,129.48,0.0574,0.92,15.76,0.0146
10/25/2024,LMT,411.83,4.29,128.69,370.32,405.57,0.0868,1.01,17.29,0.0149
10/25/2024,NOC,203.44,0.87,89.41,124.3,224.03,0.0486,1.13,12.6,0.027
10/25/2024,GD,323.08,-0.12,84.79,209.05,321.34,0.0215,1.14,-0.35,0.0209
10/25/2024,RTX,290.32,7.45,146.61,420.5,294.94,0.0604,1.07,46.59,0.0324
10/25/2024,VZ,417.8,-8.98,88.46,229.7,422.82,0.0695,1.07,40.2,0.0102
10/25/2024,T,99.44,0.17,103.29,233.63,94.78,0.0638,1.07,1.16,0.0188
10/25/2024,DIS,143.59,8,143.8,375.5,156,0.012,1.17,36.04,0.0292
10/25/2024,NFLX,178.65,8.81,149.86,353.28,179.29,0.065,1.19,-18.58,0.0116
10/25/2024,CMCSA,280.36,5.84,103.17,466.63,285.07,0.0823,0.94,8.99,0.0149
10/25/2024,AMD,331.07,8.64,103.86,396.16,336.3,0.1138,0.97,-32.5,0.0337
10/25/2024,TSM,274.04,2.56,81.87,120.42,272.95,0.0847,1.18,5.97,0.0243
10/25/2024,INTC,283.92,-2.72,123.36,206.33,289.63,0.0461,0.98,-24.16,0.0102
10/25/2024,AVGO,349.44,9.17,135.19,417.28,352.61,0.067,1.18,6.63,0.039
10/25/2024,QCOM,294.06,6.21,99.07,376.61,280.77,0.07,0.81,-37.03,0.029
11/1/2024,AAPL,428.16,6.01,90.13,331.34,437.31,0.0493,0.97,-10.22,0.0336
11/1/2024,MSFT,418.16,-4.44,132.77,307.3,422.43,0.0596,0.97,-26.07,0.0134
11/1/2024,GOOGL,247.07,-3.77,97.22,247.86,252.59,0.0514,0.9,18.59,0.0108
11/1/2024,NVDA,312.89,0.44,135.02,237.44,311.76,0.0504,1.04,10.84,0.0349
11/1/2024,META,382.7,-0.58,124.9,275.85,380.6,0.0421,1.05,-3.58,0.0107
11/1/2024,JPM,192.25,2.2,118.29,423.86,198.1,0.0324,0.87,13.86,0.0394
11/1/2024,BAC,401.4,12.02,111.87,296.92,400.82,0.0728,1,5.77,0.0352
11/1/2024,WFC,134.72,1.32,116.08,381.85,135.06,0.0237,0.86,0.92,0.0253
11/1/2024,C,431.81,-0.62,108.97,482.33,441.94,0.0596,0.85,-4.13,0.0186
11/1/2024,GS,174.32,-4.02,131.8,402.53,170.98,0.0562,0.86,-12.26,0.0278
11/1/2024,PG,185.38,1.98,149.2,240.72,175.04,0.0772,1.12,14.11,0.0339
11/1/2024,KO,313.17,-3.26,142.83,229.04,300.75,0.0562,1.03,16.78,0.0175
11/1/2024,PEP,420.47,8.87,139.42,247.8,413.57,0.0939,1.13,13.78,0.0129
11/1/2024,MO,295.99,2.67,105.42,283.24,288.32,0.071,1.01,-11.07,0.0294
11/1/2024,MNST,139.08,1.53,139.84,295.75,135.52,0.0507,1.07,21.22,0.0248
11/1/2024,JNJ,445.2,3.11,94.93,156.54,444.79,0.0733,1.17,-1.63,0.0372
11/1/2024,PFE,105.27,-2,98.56,430.95,117.58,0.0468,0.88,-22.85,0.0247
11/1/2024,MRNA,445.64,-4.65,138.22,382.67,441.16,0.056,1.2,-23.92,0.0252
11/1/2024,LLY,159.28,-4.2,130.09,159.99,176.32,0.093,1.03,-3.15,0.0376
11/1/2024,UNH,368.64,-1.73,119.27,477.41,367.19,0.0555,0.96,40.64,0.0128
11/1/2024,XOM,380.16,0.28,127.02,398.71,374.45,0.0478,1.17,-30,0.0363
11/1/2024,CVX,181.5,-5.74,131.85,345.18,194.06,0.0242,1.08,-3.38,0.0271
11/1/2024,COP,389.63,-3.45,146.03,239.22,375.74,0.0525,1,20.09,0.0345
11/1/2024,PSX,268.62,-1.98,91.18,299.08,261.5,0.0682,0.91,-28.16,0.0236
11/1/2024,SLB,142.05,-1.65,141.13,289.29,131.64,0.038,1.07,-4.1,0.0181
11/1/2024,TSLA,335.01,6.3,80.95,361.81,336.78,0.0245,1.03,-6.08,0.0332
11/1/2024,F,123.29,-0.63,149.73,115.29,122.56,0.0479,0.82,-13.52,0.0205
11/1/2024,GM,126.41,4.69,110.43,295.13,138.92,0.0501,1.14,8.06,0.0204
11/1/2024,RIVN,340.64,0.6,89.81,481.22,351.58,0.0253,0.83,23.36,0.0274
11/1/2024,LCID,310.61,11.15,122.95,135.38,308.21,0.0874,1.16,13.16,0.0252
11/1/2024,AMZN,152.91,2.22,127.82,285.34,146.87,0.0557,0.85,1.25,0.0122
11/1/2024,WMT,253.88,5.84,127.65,323.77,260.3,0.0902,1.15,7.31,0.0273
11/1/2024,COST,128.3,-3.35,136.41,331.09,120.14,0.0645,0.89,-5.77,0.0343
11/1/2024,TGT,269.29,-10.06,128.27,326.63,282.23,0.0451,1.19,25.56,0.0332
11/1/2024,HD,370.54,-1.89,147.36,413.39,366.55,0.0961,1.18,18.44,0.0249
11/1/2024,BA,401.47,1.92,90.9,361.72,406.63,0.0209,1.12,-20.54,0.0111
11/1/2024,LMT,437.7,2.67,97.78,409.95,433.36,0.0497,1.15,-28.55,0.027
11/1/2024,NOC,294.07,-1.16,88.3,366.74,289.86,0.0487,0.84,8.36,0.0124
11/1/2024,GD,440.27,-3.26,123.69,310.26,430.17,0.0345,1.07,-23.27,0.0273
11/1/2024,RTX,80.57,3.42,132.22,193.94,95.03,0.0313,1.01,18.46,0.0314
11/1/2024,VZ,340.35,-4.41,105.93,198.23,358.87,0.1059,0.99,-14.55,0.0167
11/1/2024,T,213.09,-8.5,134.09,168.65,197.81,0.0349,1,27.14,0.0237
11/1/2024,DIS,338.1,-1.04,117.33,241.03,339.2,0.0404,0.88,-3.12,0.0342
11/1/2024,NFLX,145.49,4.68,139.69,397.12,151.05,0.0715,1.03,0.75,0.0237
11/1/2024,CMCSA,324.9,-0.53,95.41,150.95,327.33,0.0958,1.04,-31.19,0.0159
11/1/2024,AMD,184.15,0.13,92.95,495.31,197.07,0.0646,0.97,-2.85,0.0319
11/1/2024,TSM,339.66,4.11,116.69,274.96,322.42,0.045,1.13,41.16,0.0364
11/1/2024,INTC,91.61,1.62,117.32,389.27,90.1,0.0321,0.83,24.51,0.0225
11/1/2024,AVGO,143.57,3.48,123.57,130.52,139.75,0.0479,1.07,-5.96,0.015
11/1/2024,QCOM,241.43,-5.1,90.77,254.44,239.85,0.0442,1.05,-12.97,0.02
11/8/2024,AAPL,294.82,-4.68,138.71,428.47,299.44,0.0574,0.99,39.88,0.0227
11/8/2024,MSFT,214.18,4.67,135.91,177.51,236.42,0.0322,1,-12.38,0.0368
11/8/2024,GOOGL,402.13,-3.58,87.88,310.63,401.43,0.0276,0.88,21.25,0.0152
11/8/2024,NVDA,179.33,-4.58,87.84,169.44,175.09,0.0647,1,-25.07,0.0283
11/8/2024,META,324.72,-3.39,97.97,315.57,335.83,0.0485,1.18,-4.15,0.0313
11/8/2024,JPM,106.39,0.52,81.9,157.38,95.55,0.0199,0.86,5.07,0.0362
11/8/2024,BAC,224.81,3.49,111.85,111.98,225.71,0.0269,0.84,7.79,0.0114
11/8/2024,WFC,310.59,-6.96,128.76,226.01,309.82,0.0846,1.05,-6.3,0.0135
11/8/2024,C,281.71,-2.51,118.36,176.07,277.33,0.0541,0.94,30.03,0.014
11/8/2024,GS,401.56,-8.44,87.83,346.2,387.8,0.0441,0.9,-7.87,0.0353
11/8/2024,PG,332.48,1.33,98.29,436.4,325.77,0.062,0.85,43.09,0.0289
11/8/2024,KO,410.43,5.03,136.28,108.63,407.72,0.0894,1.01,-22.4,0.0306
11/8/2024,PEP,265.01,-4.37,92.05,380.37,266.02,0.0513,0.93,0.88,0.0206
11/8/2024,MO,143.37,0.69,114.25,402.98,154.13,0.041,0.88,3.67,0.0156
11/8/2024,MNST,225.53,0.79,124.28,289.51,255.2,0.0335,1.09,-20.18,0.026
11/8/2024,JNJ,414.57,1.82,147,212.59,418.96,0.0467,1.13,11.36,0.0228
11/8/2024,PFE,104.03,3.55,127.71,423.76,104.97,0.0761,1.14,-3.8,0.0293
11/8/2024,MRNA,129.84,3.39,86.62,240.06,132.19,0.077,1.11,-17.77,0.0191
11/8/2024,LLY,151.27,7.33,80.93,119.15,150.6,0.0491,1.04,-48.73,0.0144
11/8/2024,UNH,359.18,-0.26,89.75,342.56,350.14,0.0534,1.18,4.51,0.0386
11/8/2024,XOM,438.09,1.73,108.46,355.66,446.12,0.0575,1.01,-13.82,0.0301
11/8/2024,CVX,234.95,6.05,140.76,454.78,227.79,0.0444,1.18,-2.99,0.0393
11/8/2024,COP,215.04,0.15,143.15,385.07,214.4,0.0298,0.81,-24.03,0.0328
11/8/2024,PSX,205.91,-0.83,128.24,334.39,207.29,0.0584,1.09,28.41,0.0266
11/8/2024,SLB,340.99,-2.03,147.68,287.31,358.19,0.0261,0.98,-15.72,0.0287
11/8/2024,TSLA,220.94,-0.65,137.95,179.19,234.18,0.043,1.03,-6.37,0.0383
11/8/2024,F,232.88,6.93,136.52,476.15,237.23,0.072,1.2,-23.41,0.0236
11/8/2024,GM,407.95,-10.79,95.01,198.53,385.74,0.0528,1.03,-13.47,0.0387
11/8/2024,RIVN,426.35,-4.2,123.16,236.48,418.57,0.0427,1.03,15.09,0.0356
11/8/2024,LCID,95.56,-0.45,147.32,230.11,97.61,0.0428,0.83,19.62,0.0328
11/8/2024,AMZN,445.11,-4.16,139.64,468.69,442.07,0.0648,0.97,-42.79,0.0354
11/8/2024,WMT,154.73,-3.16,128.44,282.4,151.03,0.0435,0.97,26.22,0.0123
11/8/2024,COST,402.25,2.91,147.11,132.55,406.81,0.0807,1.08,13.93,0.0249
11/8/2024,TGT,192.66,5.19,84.23,453.68,193.52,0.0698,0.88,12.27,0.0277
11/8/2024,HD,376.36,9.18,137.8,360.51,381.56,0.0389,0.91,12.79,0.0141
11/8/2024,BA,299.39,-1.88,100.26,280.67,274.78,0.0184,1.13,8.67,0.038
11/8/2024,LMT,313.46,-1.92,103.03,219.02,322.93,0.0539,0.88,2.41,0.0334
11/8/2024,NOC,173.85,8.14,100.24,493.37,171.34,0.0634,1.16,-26.44,0.0263
11/8/2024,GD,314.7,2.57,142.17,147.59,320.13,0.0546,0.95,-19.49,0.0259
11/8/2024,RTX,299.1,-4.26,107.38,182.95,308.82,0.0092,0.98,-12,0.0155
11/8/2024,VZ,264.02,-7.34,146.88,192.97,248.59,0.0607,0.95,-12.3,0.0289
11/8/2024,T,89.23,0.49,97.69,440.57,91.88,0.0504,1.03,30.73,0.0317
11/8/2024,DIS,101.26,-3.95,128.84,198.47,97.9,0.0279,1.05,20.96,0.0215
11/8/2024,NFLX,400.04,-6.27,112.59,396.05,397.94,0.0632,0.98,29.49,0.0153
11/8/2024,CMCSA,110.87,-5.56,111.89,333.7,103.38,0.063,0.88,3.39,0.0374
11/8/2024,AMD,240.88,-5.74,112.2,443.25,238.87,0.0474,0.89,-45.62,0.0254
11/8/2024,TSM,189.19,0.36,148.36,465.98,182.46,0.0856,0.93,13.75,0.0357
11/8/2024,INTC,204.42,5.5,138.82,335.54,220.08,0.0882,0.95,13.78,0.0214
11/8/2024,AVGO,176.69,-2.29,96.99,125.45,179.16,0.0947,1.14,18.32,0.0356
11/8/2024,QCOM,172.13,2.46,137.42,322.74,165.21,0.0516,0.89,20.36,0.013
11/15/2024,AAPL,273.16,-3.78,85.37,133.96,273.53,0.0544,0.9,-17.39,0.0121
11/15/2024,MSFT,140.94,1.05,141.13,202.68,114.78,0.0324,0.85,-22.01,0.0344
11/15/2024,GOOGL,410.1,-7.97,107.22,290.33,415.23,0.0397,0.98,9.29,0.0318
11/15/2024,NVDA,107.68,-2.91,89.74,234.86,98.14,0.0583,0.89,-26.85,0.013
11/15/2024,META,362.79,0.69,118.96,130.84,377.57,0.0381,0.94,18.91,0.0354
11/15/2024,JPM,348.94,1.53,146.32,453.05,339.81,0.0716,1.1,9.68,0.0357
11/15/2024,BAC,321.09,-2.03,118.97,149.63,316.3,0.0605,1.07,15.69,0.0215
11/15/2024,WFC,243.66,3.64,116.97,273.36,246.46,0.0412,1,10.68,0.0298
11/15/2024,C,142.08,-4.06,111.57,159.59,123.49,0.0519,1.01,-47.82,0.0116
11/15/2024,GS,283.34,9.03,146.07,485.51,286.25,0.0679,0.91,12.51,0.0336
11/15/2024,PG,421.56,3.65,142.56,455.88,411.76,0.0481,0.92,10.39,0.0117
11/15/2024,KO,222.07,-6.67,132.37,353.76,218.82,0.0795,0.8,7.17,0.0258
11/15/2024,PEP,280.71,-2.46,111.51,167.97,270.35,0.0426,0.91,2.43,0.0387
11/15/2024,MO,122.41,1.33,123.14,374.83,129.96,0.0565,0.82,-10.39,0.0136
11/15/2024,MNST,180.18,3.02,124.33,238.47,189.09,0.0288,0.81,2.19,0.0297
11/15/2024,JNJ,192.76,-0.09,80.27,207.61,195.28,0.084,1.06,-23.4,0.0251
11/15/2024,PFE,113.53,4.34,87.75,365.89,125.13,0.0337,0.98,-1.77,0.0239
11/15/2024,MRNA,433.96,4.08,144.13,203.61,447.27,0.0849,1.04,-16.38,0.0365
11/15/2024,LLY,206.36,-2.96,138.87,328.23,209.57,0.0381,0.92,23.7,0.0217
11/15/2024,UNH,295.38,4.23,148.18,106.25,293.44,0.0863,1.18,-4.1,0.0295
11/15/2024,XOM,124.06,-1.95,122.96,215.58,140.81,0.0441,0.89,15.91,0.0337
11/15/2024,CVX,196.27,-9.31,110.01,481.36,196.85,0.0564,0.96,-7.16,0.0131
11/15/2024,COP,343.7,-2.75,93.24,424.46,346.22,0.0459,0.91,8.53,0.035
11/15/2024,PSX,94.7,0.75,123.95,410.34,123.46,0.0745,0.97,17.73,0.0164
11/15/2024,SLB,335.28,-5.09,95.38,248.11,341.52,0.0071,1.16,-6.88,0.0288
11/15/2024,TSLA,238.73,0.69,115.14,157.16,233.25,0.0628,0.99,-25.38,0.0105
11/15/2024,F,411.56,2.9,112.29,141.68,418.42,0.0718,0.94,35,0.0205
11/15/2024,GM,246.32,-3.2,84.25,223.12,248.74,0.1007,0.92,-28,0.0153
11/15/2024,RIVN,218.17,-3.6,139.43,428.92,221.01,0.0576,0.9,-22.03,0.0159
11/15/2024,LCID,107.53,-0.12,142.5,164.8,106.45,0.0245,1.12,-15.89,0.0271
11/15/2024,AMZN,165.85,-6.57,137.83,297.95,170.87,0.0118,1.02,13.51,0.0323
11/15/2024,WMT,364.47,12.95,106.02,497.15,376.33,0.0127,0.83,6.96,0.0237
11/15/2024,COST,74.79,2.66,141.96,496.27,94.64,0.073,0.98,-28.23,0.0392
11/15/2024,TGT,261.61,6.57,147.7,353.06,265.58,0.0417,1.08,-10.49,0.0294
11/15/2024,HD,322.82,-7.84,142.67,206.13,314.03,0.0327,1.2,-4.43,0.0139
11/15/2024,BA,176.94,-4.88,139.3,175.15,177.47,0.0479,1.17,5.22,0.0282
11/15/2024,LMT,112.43,-8.81,85.61,451.44,100.56,0.0075,1.17,-4.78,0.0103
11/15/2024,NOC,268.68,6.93,138.58,376.06,260.57,0.0375,1.14,25.19,0.0291
11/15/2024,GD,395.96,-3.63,103.31,402.21,388.51,0.0305,1.04,-12.63,0.0204
11/15/2024,RTX,234.72,-3.67,125.89,392.58,238.39,0.045,1.05,-2.67,0.0109
11/15/2024,VZ,119.87,3.59,106.53,202.75,127.39,0.0493,0.85,-14.43,0.0238
11/15/2024,T,250.72,-7.86,146.5,306.15,262.01,0.058,0.92,-39.96,0.0336
11/15/2024,DIS,243.56,-4.74,128.5,448.28,259.03,0.0385,1,-35.09,0.0132
11/15/2024,NFLX,348.68,3.74,129.82,310.08,342.72,0.0634,1.11,-19.92,0.037
11/15/2024,CMCSA,395.13,-3.64,96.73,358.48,405.03,0.0553,0.97,5.98,0.0348
11/15/2024,AMD,190.89,9.9,103.69,304.11,201.09,0.0605,1.14,60.23,0.0385
11/15/2024,TSM,145.56,4.74,89.25,246.54,134.54,0.0323,0.99,-18.68,0.0309
11/15/2024,INTC,173.22,2.89,80.95,140.69,174.43,0.0095,1.19,-15.16,0.0345
11/15/2024,AVGO,242.58,-6.65,116.32,330.2,238.07,0.0686,1.15,16.18,0.0357
11/15/2024,QCOM,333.66,2.68,85.41,397.57,336.46,0.0761,0.92,4.57,0.0266
11/22/2024,AAPL,355.95,0.08,105.74,173.08,357.66,0.0501,1.18,55.35,0.0339
11/22/2024,MSFT,441.32,10.22,97.29,448.58,432.84,0.0317,1.02,14.21,0.0206
11/22/2024,GOOGL,406.88,9.7,92.06,151.56,408.23,0.0419,0.96,21.52,0.0279
11/22/2024,NVDA,181.84,9.07,110.87,417.64,183.07,0.0872,1.01,16.83,0.018
11/22/2024,META,260.13,5.48,98.01,214.42,266.35,0.0471,0.87,-31.96,0.0372
11/22/2024,JPM,341.5,-3.38,110.09,460.6,345.16,0.0235,1.16,8.41,0.02
11/22/2024,BAC,439.63,0.27,131.35,294.95,423.08,0.0556,0.95,-3.54,0.0178
11/22/2024,WFC,408.41,-3.26,104.77,238.13,402.78,0.0186,1.17,15.36,0.025
11/22/2024,C,179.96,2.27,89.04,354.92,184.96,0.033,1.16,22.12,0.0221
11/22/2024,GS,450.92,4.03,108.47,196.77,434.34,0.02,1.02,8.81,0.0305
11/22/2024,PG,169.23,4.94,132.66,134.05,164.68,0.0462,1.18,-2.29,0.0297
11/22/2024,KO,331.84,-0.65,124.31,425.57,324.31,0.0969,0.84,-10,0.0131
11/22/2024,PEP,415.72,1.5,135.5,470.1,423.29,0.0541,1.06,-3.92,0.0199
11/22/2024,MO,251.97,-7.19,84.13,149.15,258.55,0.06,1.17,-1.1,0.0271
11/22/2024,MNST,237.55,1.29,80.21,104.86,231.72,0.0389,1.18,-28.48,0.033
11/22/2024,JNJ,185.75,-3.49,148.24,463.25,190.11,0.077,1.07,-17.68,0.0187
11/22/2024,PFE,247.82,5.76,97.32,200.07,231.55,0.056,0.99,-26.39,0.013
11/22/2024,MRNA,215.89,2,135.72,199.06,232.78,0.0251,0.81,-2.36,0.0121
11/22/2024,LLY,102,-7.26,107.35,306.43,107.91,0.032,0.94,-7.99,0.0197
11/22/2024,UNH,204.54,-4.58,114.87,237.42,222.42,0.0346,1.13,-6.56,0.0116
11/22/2024,XOM,356.4,5.05,86.43,349.59,349.56,0.0361,0.82,-11.12,0.0127
11/22/2024,CVX,336.56,-5.7,111.47,262.6,344.85,0.063,0.84,7.34,0.0243
11/22/2024,COP,239.12,0.43,125.75,347.45,235.82,0.0195,0.87,-16.96,0.0271
11/22/2024,PSX,261.62,-9.6,85.81,191.76,269.46,0.0431,0.93,20.09,0.0118
11/22/2024,SLB,254.66,-7.21,120.07,214.14,249.07,0.0384,1.17,-21.57,0.0128
11/22/2024,TSLA,393.71,2.99,148.33,364.95,390.07,0.048,0.87,-6.37,0.015
11/22/2024,F,253.28,4.78,121.8,318.6,262.29,0.0271,0.97,-30.46,0.0304
11/22/2024,GM,369.55,3.68,120.51,306.29,384.16,0.0745,0.93,-14.97,0.0242
11/22/2024,RIVN,241.64,4.12,103.61,120.98,245.39,0.0178,0.83,24.79,0.0185
11/22/2024,LCID,257.14,-3.6,99.9,176.19,259.67,0.0552,0.98,6.14,0.0339
11/22/2024,AMZN,222.82,-9.28,95.62,498.19,214.79,0.0334,0.91,2.63,0.0191
11/22/2024,WMT,349.74,4.24,97.44,115.75,347.56,0.03,0.92,-5.31,0.0143
11/22/2024,COST,390.49,5.07,122.91,213.64,393.76,0.0467,0.84,-6.84,0.0354
11/22/2024,TGT,397.74,5.01,115.4,294.34,391.67,0.0439,0.9,3.8,0.0117
11/22/2024,HD,178.79,3.73,141.87,237.02,178.5,0.0539,0.9,-0.2,0.0155
11/22/2024,BA,442.02,-1.04,123.43,347.7,436.86,0.0284,1.07,-21.69,0.0217
11/22/2024,LMT,276.21,-7.56,97.48,392.35,275.7,0.0646,0.91,-44.07,0.0365
11/22/2024,NOC,411.75,8.71,84.65,156.19,424.5,0.0734,0.8,-17.91,0.0172
11/22/2024,GD,347.96,-6.81,144.68,375.44,350.74,0.0221,1.08,36.94,0.0259
11/22/2024,RTX,442.2,1.09,120.31,451.49,437.65,0.0288,0.84,-14.28,0.0131
11/22/2024,VZ,142.51,5.45,127.17,394.96,156.02,0.014,0.86,26.86,0.0145
11/22/2024,T,273.77,5.33,139.44,393.94,271.69,0.0566,0.99,5.35,0.0112
11/22/2024,DIS,308.7,13.56,148.74,414.52,298.57,0.0475,0.89,-0.35,0.0286
11/22/2024,NFLX,221.52,-10.65,137.41,185.32,214.17,0.0701,0.89,3.51,0.0302
11/22/2024,CMCSA,366.37,3.4,94.77,145.22,373.89,0.0475,0.82,10.32,0.0384
11/22/2024,AMD,232.33,1.19,129.5,318.89,237.76,0.0844,0.86,-12.02,0.0208
11/22/2024,TSM,170.4,-2.25,88.17,169.01,180.61,0.0619,1.18,13.54,0.0325
11/22/2024,INTC,106.5,-6.02,143.02,434.87,98.36,0.0651,1,24.27,0.0342
11/22/2024,AVGO,277.7,-4.67,119.59,389.41,280.1,0.0563,0.84,4.38,0.017
11/22/2024,QCOM,151.55,2.15,107.08,334.59,150.26,0.0398,0.98,1.51,0.015
11/29/2024,AAPL,144.07,-2.21,84.72,453,154.8,0.027,0.82,-3.13,0.0393
11/29/2024,MSFT,143.44,-8.48,105.31,249.96,146.18,0.0585,1.1,-17.78,0.0307
11/29/2024,GOOGL,411.84,10.45,101.55,462.66,404.38,0.0859,1.09,11.18,0.0298
11/29/2024,NVDA,457.6,1.82,105.84,462.25,442.27,0.0373,0.82,26.3,0.0285
11/29/2024,META,207.41,-9.07,83.9,469.83,197.7,0.0931,0.87,-24.02,0.0314
11/29/2024,JPM,189.99,-3.02,98.55,497,202.33,0.0707,1.02,2.39,0.0224
11/29/2024,BAC,121.39,0.85,112.6,252.01,113.25,0.0882,0.82,13.42,0.0138
11/29/2024,WFC,115.11,-2.88,124.22,210.62,114.41,0.0545,1.15,-46.97,0.0337
11/29/2024,C,294.54,3.91,94.42,431.54,303.99,0.0751,0.8,6.07,0.0197
11/29/2024,GS,190.12,6.24,101.94,363.25,205.78,0.0374,1.08,-6.15,0.0207
11/29/2024,PG,219.96,-3.49,128.96,415.87,218.51,0.0139,0.9,21.24,0.0253
11/29/2024,KO,148.85,0.52,131.06,376.33,139.78,0.0493,1.08,-1.21,0.0119
11/29/2024,PEP,179.42,-6.52,141,283.75,200.67,0.0835,0.98,-35.69,0.0343
11/29/2024,MO,210.69,6.09,113.83,221.25,200.83,0.0266,1.08,-40.4,0.0169
11/29/2024,MNST,394.29,2.37,118.82,473.86,405.67,0.0633,1.07,-10.13,0.0109
11/29/2024,JNJ,220.33,5.58,139.09,458.81,201.72,0.0736,0.98,16.87,0.0351
11/29/2024,PFE,320.66,-5.7,129.31,199.7,319.89,0.0136,0.96,-13.95,0.0345
11/29/2024,MRNA,396.6,8.38,115.5,200.01,397.97,0.0545,1.15,-17.65,0.0383
11/29/2024,LLY,424.02,5.7,107.53,459.07,420.57,0.0837,1.05,-17.97,0.0329
11/29/2024,UNH,260.56,-5.93,108.66,390.95,265.68,0.0239,1,-13.52,0.0263
11/29/2024,XOM,106.63,-1.27,138.83,490.55,91.57,0.0758,1.17,24.33,0.0147
11/29/2024,CVX,402.57,-1.84,117.08,462.13,404.34,0.052,1.01,3.05,0.0263
11/29/2024,COP,179.15,-1.62,99.23,339.88,186.11,0.0435,0.96,15.16,0.0356
11/29/2024,PSX,376,2.44,119.81,219.11,377.65,0.0642,0.93,-14.94,0.0322
11/29/2024,SLB,414.72,2.26,125.03,320.68,413.26,0.0732,0.98,-0.23,0.0327
11/29/2024,TSLA,138.41,0.4,129.23,227.78,135.99,0.0464,0.86,52.17,0.0187
11/29/2024,F,129.79,5.46,105.4,127.41,133.72,0.0468,0.89,5.06,0.0296
11/29/2024,GM,301.09,6.98,108.25,318.88,282.04,0.061,0.98,5.77,0.0164
